filename,slug,lang,title,char_count,expert_count,experts,has_6_experts,is_under_1500
contrarian-indicators-ar.json,contrarian-indicators,AR,مؤشرات معاكسة: تأثير غلاف المجلة (Contrarian Indicators: The Magazine Cover Effect),2163,6,"geopolitics, macro, quant, technical, policy, tech",True,False
contrarian-indicators-cn.json,contrarian-indicators,CN,逆向指标：杂志封面效应 (Contrarian Indicators: The Magazine Cover Effect),895,6,"geopolitics, macro, quant, technical, policy, tech",True,True
contrarian-indicators-en.json,contrarian-indicators,EN,Contrarian Indicators: The Magazine Cover Effect,2434,6,"geopolitics, macro, quant, technical, policy, tech",True,False
contrarian-indicators-es.json,contrarian-indicators,ES,Indicadores contrarios: el efecto de la portada de revista,2759,6,"geopolitics, macro, quant, technical, policy, tech",True,False
contrarian-indicators-hi.json,contrarian-indicators,HI,विपरीत संकेतक: पत्रिका कवर प्रभाव (Contrarian Indicators: The Magazine Cover Effect),2740,6,"geopolitics, macro, quant, technical, policy, tech",True,False
contrarian-indicators-id.json,contrarian-indicators,ID,Indikator Kontrarian: Efek Sampul Majalah,2691,6,"geopolitics, macro, quant, technical, policy, tech",True,False
contrarian-indicators-jp.json,contrarian-indicators,JP,逆張り指標：雑誌の表紙効果 (Contrarian Indicators: The Magazine Cover Effect),1304,6,"geopolitics, macro, quant, technical, policy, tech",True,True
copper-en.json,copper,EN,COPPER (Dr. Copper),1942,6,"geopolitics, macro, tech, policy, quant, technical",True,False
copper-gold-en.json,copper-gold,EN,Copper/Gold Ratio,1563,6,"macro, quant, geopolitics, tech, policy, technical",True,False
copper-gold-jp.json,copper-gold,JP,銅 / 金 比率 (成長 vs 防衛),965,6,"macro, quant, geopolitics, tech, policy, technical",True,True
copper-gold-ratio-ar.json,copper-gold-ratio,AR,نسبة النحاس/الذهب,1719,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-gold-ratio-cn.json,copper-gold-ratio,CN,铜金比 (Copper-Gold Ratio),681,6,"geopolitics, macro, quant, technical, policy, tech",True,True
copper-gold-ratio-en.json,copper-gold-ratio,EN,Copper/Gold Ratio,1971,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-gold-ratio-es.json,copper-gold-ratio,ES,Ratio Cobre/Oro,2303,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-gold-ratio-hi.json,copper-gold-ratio,HI,तांबा/सोना अनुपात (Copper-Gold Ratio),2119,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-gold-ratio-id.json,copper-gold-ratio,ID,Rasio Tembaga/Emas,2192,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-gold-ratio-jp.json,copper-gold-ratio,JP,銅金レシオ (Copper-Gold Ratio),961,6,"geopolitics, macro, quant, technical, policy, tech",True,True
copper-jp.json,copper,JP,銅 (ドクター・コッパー / 電化の基盤),979,6,"tech, macro, geopolitics, policy, quant, technical",True,True
copper-price-ar.json,copper-price,AR,سعر النحاس,1926,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-price-cn.json,copper-price,CN,铜价 (Copper Price),738,6,"geopolitics, macro, quant, technical, policy, tech",True,True
copper-price-en.json,copper-price,EN,Copper Price,2058,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-price-es.json,copper-price,ES,Precio del Cobre,2467,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-price-hi.json,copper-price,HI,तांबे की कीमत (Copper Price),2092,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-price-id.json,copper-price,ID,Harga Tembaga,2220,6,"geopolitics, macro, quant, technical, policy, tech",True,False
copper-price-jp.json,copper-price,JP,銅価格 (Copper Price),1044,6,"geopolitics, macro, quant, technical, policy, tech",True,True
correlation-coefficient-ar.json,correlation-coefficient,AR,معامل الارتباط,1928,6,"geopolitics, macro, quant, technical, policy, tech",True,False
correlation-coefficient-cn.json,correlation-coefficient,CN,相关系数 (Correlation Coefficient),857,6,"geopolitics, macro, quant, technical, policy, tech",True,True
correlation-coefficient-de.json,correlation-coefficient,DE,Korrelationskoeffizient,4874,6,"geopolitics, macro, tech, policy, quant, technical",True,False
correlation-coefficient-en.json,correlation-coefficient,EN,Correlation Coefficient,2202,6,"geopolitics, macro, quant, technical, policy, tech",True,False
correlation-coefficient-es.json,correlation-coefficient,ES,Coeficiente de Correlación,2549,6,"geopolitics, macro, quant, technical, policy, tech",True,False
correlation-coefficient-fr.json,correlation-coefficient,FR,Coefficient de Corrélation,4316,6,"geopolitics, macro, tech, policy, quant, technical",True,False
correlation-coefficient-hi.json,correlation-coefficient,HI,सहसंबंध गुणांक (Correlation Coefficient),2473,6,"geopolitics, macro, quant, technical, policy, tech",True,False
correlation-coefficient-id.json,correlation-coefficient,ID,Koefisien Korelasi,2468,6,"geopolitics, macro, quant, technical, policy, tech",True,False
correlation-coefficient-jp.json,correlation-coefficient,JP,相関係数 (Correlation Coefficient),1145,6,"geopolitics, macro, quant, technical, policy, tech",True,True
cpi-ar.json,cpi,AR,مؤشر أسعار المستهلك (CPI),2174,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cpi-cn.json,cpi,CN,消费者物价指数 (CPI),1474,6,"geopolitics, macro, tech, policy, quant, technical",True,True
cpi-de.json,cpi,DE,CPI (Consumer Price Index),5135,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cpi-en.json,cpi,EN,CPI (Consumer Price Index),2096,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cpi-es.json,cpi,ES,IPC (Índice de Precios al Consumidor),2596,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cpi-fr.json,cpi,FR,CPI (Consumer Price Index),4686,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cpi-hi.json,cpi,HI,CPI (उपभोक्ता मूल्य सूचकांक),2283,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cpi-id.json,cpi,ID,CPI (Indeks Harga Konsumen),2255,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cpi-jp.json,cpi,JP,消費者物価指数 (CPI),1761,6,"geopolitics, macro, tech, policy, quant, technical",True,False
crowd-wrong-ar.json,crowd-wrong,AR,الجمهور مخطئ دائماً (Crowd is Wrong),2049,6,"geopolitics, macro, quant, technical, policy, tech",True,False
crowd-wrong-cn.json,crowd-wrong,CN,从众总是错的 (The Crowd is Always Wrong),867,6,"geopolitics, macro, quant, technical, policy, tech",True,True
crowd-wrong-en.json,crowd-wrong,EN,The Crowd is Always Wrong (at Extremes),2290,6,"geopolitics, macro, quant, technical, policy, tech",True,False
crowd-wrong-es.json,crowd-wrong,ES,La multitud siempre se equivoca,2693,6,"geopolitics, macro, quant, technical, policy, tech",True,False
crowd-wrong-hi.json,crowd-wrong,HI,भीड़ हमेशा गलत होती है (Crowd is Wrong),2408,6,"geopolitics, macro, quant, technical, policy, tech",True,False
crowd-wrong-id.json,crowd-wrong,ID,Kerumunan Selalu Salah (Crowd is Wrong),2510,6,"geopolitics, macro, quant, technical, policy, tech",True,False
crowd-wrong-jp.json,crowd-wrong,JP,群衆は常に間違っている (The Crowd is Always Wrong),1187,6,"geopolitics, macro, quant, technical, policy, tech",True,True
crypto-sentiment-en.json,crypto-sentiment,EN,Crypto Fear & Greed Index,2034,6,"macro, quant, social, technical, policy, tech",True,False
crypto-sentiment-jp.json,crypto-sentiment,JP,仮想通貨 恐怖 & 欲指数 (Fear & Greed),1101,6,"macro, quant, social, technical, policy, tech",True,True
cut-losses-ar.json,cut-losses,AR,"قطع الخسائر قصيرة ، دع الأرباح تعمل (Cut Losses Short, Let Profits Run)",2327,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cut-losses-cn.json,cut-losses,CN,"截断亏损，让利润奔跑 (Cut Losses Short, Let Profits Run)",902,6,"geopolitics, macro, quant, technical, policy, tech",True,True
cut-losses-en.json,cut-losses,EN,"Cut Losses Short, Let Profits Run",2518,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cut-losses-es.json,cut-losses,ES,"Corta las pérdidas, deja correr las ganancias",3053,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cut-losses-hi.json,cut-losses,HI,"नुकसान को कम करें, मुनाफा चलने दें (Cut Losses Short, Let Profits Run)",2862,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cut-losses-id.json,cut-losses,ID,"Potong Kerugian Pendek, Biarkan Keuntungan Berjalan (Cut Losses Short, Let Profits Run)",2868,6,"geopolitics, macro, quant, technical, policy, tech",True,False
cut-losses-jp.json,cut-losses,JP,"損切りは早く、利益は伸ばせ (Cut Losses Short, Let Profits Run)",1323,6,"geopolitics, macro, quant, technical, policy, tech",True,True
cyber-en.json,cyber,EN,Cybersecurity,1556,6,"macro, policy, tech, geopolitics, quant, technical",True,False
cyber-jp.json,cyber,JP,サイバーセキュリティ (デジタルの盾),1028,6,"tech, macro, policy, geopolitics, quant, technical",True,True
dax-index-cn.json,dax-index,CN,DAX 40 指数 (德国股票指数),1531,6,"geopolitics, macro, tech, policy, quant, technical",True,False
dax-index-de.json,dax-index,DE,DAX 40 (Deutschland),5386,6,"geopolitics, macro, tech, policy, quant, technical",True,False
dax-index-en.json,dax-index,EN,DAX 40 (Germany),2131,6,"geopolitics, macro, tech, policy, quant, technical",True,False
dax-index-jp.json,dax-index,JP,DAX 40 指数 (ドイツ株価指数),1984,6,"geopolitics, macro, tech, policy, quant, technical",True,False
defense-en.json,defense,EN,Defense & Aerospace,1559,6,"macro, policy, tech, geopolitics, quant, technical",True,False
defense-jp.json,defense,JP,防衛 & 航空宇宙 (地政学的バリア),954,6,"geopolitics, macro, tech, policy, quant, technical",True,True
diversification-ignorance-ar.json,diversification-ignorance,AR,التنويع هو الحماية ضد الجهل (Diversification),2380,7,"geopolitics, macro, quant, technical, policy, tech, gms_conclusion",True,False
diversification-ignorance-cn.json,diversification-ignorance,CN,多元化是对无知的保护 (Diversification),1001,6,"geopolitics, macro, quant, technical, policy, tech",True,True
diversification-ignorance-en.json,diversification-ignorance,EN,Diversification is Protection Against Ignorance,2705,6,"geopolitics, macro, quant, technical, policy, tech",True,False
diversification-ignorance-es.json,diversification-ignorance,ES,La diversificación es protección contra la ignorancia,3104,6,"geopolitics, macro, quant, technical, policy, tech",True,False
diversification-ignorance-hi.json,diversification-ignorance,HI,विविधता अज्ञानता के खिलाफ संरक्षण है (Diversification),2807,6,"geopolitics, macro, quant, technical, policy, tech",True,False
diversification-ignorance-id.json,diversification-ignorance,ID,Diversifikasi adalah perlindungan terhadap ketidaktahuan (Diversification),3076,6,"geopolitics, macro, quant, technical, policy, tech",True,False
diversification-ignorance-jp.json,diversification-ignorance,JP,分散投資は無知に対する防御策である (Diversification),1445,6,"geopolitics, macro, quant, technical, policy, tech",True,True
donchian-channels-ar.json,donchian-channels,AR,قنوات دونشيان (Donchian Channels),1912,6,"geopolitics, macro, quant, technical, policy, tech",True,False
donchian-channels-cn.json,donchian-channels,CN,唐奇安通道 (Donchian Channels),817,6,"geopolitics, macro, quant, technical, policy, tech",True,True
donchian-channels-en.json,donchian-channels,EN,Donchian Channels,2046,6,"geopolitics, macro, quant, technical, policy, tech",True,False
donchian-channels-es.json,donchian-channels,ES,Canales de Donchian,2536,6,"geopolitics, macro, quant, technical, policy, tech",True,False
donchian-channels-hi.json,donchian-channels,HI,डोंचियन चैनल (Donchian Channels),2298,6,"geopolitics, macro, quant, technical, policy, tech",True,False
donchian-channels-id.json,donchian-channels,ID,Saluran Donchian (Donchian Channels),2319,6,"geopolitics, macro, quant, technical, policy, tech",True,False
donchian-channels-jp.json,donchian-channels,JP,ドンチャンチャネル (Donchian Channels),1155,6,"geopolitics, macro, quant, technical, policy, tech",True,True
dont-fight-fed-ar.json,dont-fight-fed,AR,لا تحارب الاحتياطي الفيدرالي (Don't Fight the Fed),2656,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dont-fight-fed-cn.json,dont-fight-fed,CN,不要与美联储作对 (Don't Fight the Fed),959,6,"geopolitics, macro, quant, technical, policy, tech",True,True
dont-fight-fed-en.json,dont-fight-fed,EN,Don't Fight the Fed,2459,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dont-fight-fed-es.json,dont-fight-fed,ES,No Luches contra la Fed (Don't Fight the Fed),2904,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dont-fight-fed-hi.json,dont-fight-fed,HI,फेड से मत लड़ो (Don't Fight the Fed),2601,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dont-fight-fed-id.json,dont-fight-fed,ID,Jangan Melawan The Fed (Don't Fight the Fed),2762,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dont-fight-fed-jp.json,dont-fight-fed,JP,FRBと戦うな (Don't Fight the Fed),1324,6,"geopolitics, macro, quant, technical, policy, tech",True,True
dxy-index-ar.json,dxy-index,AR,مؤشر الدولار الأمريكي (DXY),1798,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dxy-index-cn.json,dxy-index,CN,DXY (美元指数),1463,6,"geopolitics, macro, tech, policy, quant, technical",True,True
dxy-index-de.json,dxy-index,DE,US-Dollar-Index (DXY),5370,6,"geopolitics, macro, tech, policy, quant, technical",True,False
dxy-index-en.json,dxy-index,EN,US Dollar Index (DXY),1917,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dxy-index-es.json,dxy-index,ES,Índice del Dólar Estadounidense (DXY),2293,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dxy-index-hi.json,dxy-index,HI,अमेरिकी डॉलर सूचकांक (DXY Index),2048,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dxy-index-id.json,dxy-index,ID,Indeks Dolar AS (DXY),2033,6,"geopolitics, macro, quant, technical, policy, tech",True,False
dxy-index-jp.json,dxy-index,JP,DXY (米ドル指数),1920,6,"geopolitics, macro, tech, policy, quant, technical",True,False
eggs-basket-ar.json,eggs-basket,AR,لا تضع كل بيضك في سلة واحدة (Don't Put All Your Eggs in One Basket),2125,6,"geopolitics, macro, quant, technical, policy, tech",True,False
eggs-basket-cn.json,eggs-basket,CN,不要把所有鸡蛋放在一个篮子里 (Don't Put All Your Eggs in One Basket),902,6,"geopolitics, macro, quant, technical, policy, tech",True,True
eggs-basket-en.json,eggs-basket,EN,Don't Put All Your Eggs in One Basket,2383,6,"geopolitics, macro, quant, technical, policy, tech",True,False
eggs-basket-es.json,eggs-basket,ES,No pongas todos los huevos en la misma canasta,2756,6,"geopolitics, macro, quant, technical, policy, tech",True,False
eggs-basket-hi.json,eggs-basket,HI,अपने सभी अंडे एक ही टोकरी में न रखें (Don't Put All Your Eggs in One Basket),2567,6,"geopolitics, macro, quant, technical, policy, tech",True,False
eggs-basket-id.json,eggs-basket,ID,Jangan Menaruh Semua Telur dalam Satu Keranjang (Don't Put All Your Eggs in One Basket),2700,6,"geopolitics, macro, quant, technical, policy, tech",True,False
eggs-basket-jp.json,eggs-basket,JP,すべての卵を一つのカゴに盛るな (Don't Put All Your Eggs in One Basket),1271,6,"geopolitics, macro, quant, technical, policy, tech",True,True
ethereum-ar.json,ethereum,AR,إيثريوم (Ethereum),1855,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ethereum-cn.json,ethereum,CN,以太坊 (Ethereum),872,6,"geopolitics, macro, quant, technical, policy, tech",True,True
ethereum-en.json,ethereum,EN,Ethereum (ETH),1975,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ethereum-es.json,ethereum,ES,Ethereum (ETH),2332,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ethereum-hi.json,ethereum,HI,इथेरियम (Ethereum),2008,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ethereum-id.json,ethereum,ID,Ethereum (ETH),2097,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ethereum-jp.json,ethereum,JP,イーサリアム (Ethereum),1084,6,"geopolitics, macro, quant, technical, policy, tech",True,True
eurusd-en.json,eurusd,EN,EUR/USD (The Euro),1387,6,"macro, policy, geopolitics, quant, technical, tech",True,True
eurusd-jp.json,eurusd,JP,ユーロ / 米ドル (EUR/USD),972,6,"macro, policy, geopolitics, quant, tech, technical",True,True
falling-knife-ar.json,falling-knife,AR,لا تمسك سكيناً متساقطاً (Don't Catch a Falling Knife),2191,6,"geopolitics, macro, quant, technical, policy, tech",True,False
falling-knife-cn.json,falling-knife,CN,不要接飞刀 (Don't Catch a Falling Knife),827,6,"geopolitics, macro, quant, technical, policy, tech",True,True
falling-knife-en.json,falling-knife,EN,Don't Catch a Falling Knife,2364,6,"geopolitics, macro, quant, technical, policy, tech",True,False
falling-knife-es.json,falling-knife,ES,No atrapes un cuchillo que cae (Don't Catch a Falling Knife),2846,6,"geopolitics, macro, quant, technical, policy, tech",True,False
falling-knife-hi.json,falling-knife,HI,गिरता हुआ चाकू न पकड़ें (Don't Catch a Falling Knife),2580,6,"geopolitics, macro, quant, technical, policy, tech",True,False
falling-knife-id.json,falling-knife,ID,Jangan Menangkap Pisau Jatuh (Don't Catch a Falling Knife),2645,6,"geopolitics, macro, quant, technical, policy, tech",True,False
falling-knife-jp.json,falling-knife,JP,落ちるナイフをつかむな (Don't Catch a Falling Knife),1300,6,"geopolitics, macro, quant, technical, policy, tech",True,True
fear-and-greed-index-ar.json,fear-and-greed-index,AR,مؤشر الخوف والجشع,1901,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fear-and-greed-index-cn.json,fear-and-greed-index,CN,恐惧与贪婪指数 (Fear & Greed Index),728,6,"geopolitics, macro, quant, technical, policy, tech",True,True
fear-and-greed-index-en.json,fear-and-greed-index,EN,Fear & Greed Index,2087,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fear-and-greed-index-es.json,fear-and-greed-index,ES,Índice de Miedo y Codicia,2470,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fear-and-greed-index-hi.json,fear-and-greed-index,HI,डर और लालच सूचकांक (Fear & Greed Index),2243,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fear-and-greed-index-id.json,fear-and-greed-index,ID,Indeks Ketakutan & Keserakahan (Fear & Greed Index),2406,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fear-and-greed-index-jp.json,fear-and-greed-index,JP,恐怖と貪欲指数 (Fear & Greed Index),1018,6,"geopolitics, macro, quant, technical, policy, tech",True,True
fearful-greedy-ar.json,fearful-greedy,AR,كن خائفاً عندما يكون الآخرون جشعين (Be Fearful),2085,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fearful-greedy-cn.json,fearful-greedy,CN,别人贪婪我恐惧 (Be Fearful When Others Are Greedy),813,6,"geopolitics, macro, quant, technical, policy, tech",True,True
fearful-greedy-en.json,fearful-greedy,EN,Be Fearful When Others Are Greedy,2313,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fearful-greedy-es.json,fearful-greedy,ES,Ten miedo cuando otros sean codiciosos,2617,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fearful-greedy-hi.json,fearful-greedy,HI,जब दूसरे लालची हों तो भयभीत रहें (Be Fearful),2375,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fearful-greedy-id.json,fearful-greedy,ID,Takutlah Ketika Orang Lain Serakah (Be Fearful),2717,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fearful-greedy-jp.json,fearful-greedy,JP,人の行く裏に道あり (Be Fearful When Others Are Greedy),1208,6,"geopolitics, macro, quant, technical, policy, tech",True,True
ff-rate-ar.json,ff-rate,AR,سعر الفائدة الفيدرالية (FF Rate),2482,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ff-rate-cn.json,ff-rate,CN,联邦基金利率 (FF Rate),927,6,"geopolitics, macro, quant, technical, policy, tech",True,True
ff-rate-de.json,ff-rate,DE,Fed Funds Rate (FF Rate),5274,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ff-rate-en.json,ff-rate,EN,Fed Funds Rate,2617,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ff-rate-es.json,ff-rate,ES,Tasa de Fondos Federales (FF Rate),2974,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ff-rate-fr.json,ff-rate,FR,Fed Funds Rate (FF Rate),4671,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ff-rate-hi.json,ff-rate,HI,फेड फंड दर (FF Rate),2694,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ff-rate-id.json,ff-rate,ID,Suku Bunga The Fed (FF Rate),2869,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ff-rate-jp.json,ff-rate,JP,FFレート (フェデラル・ファンド金利),1340,6,"geopolitics, macro, quant, technical, policy, tech",True,True
fibonacci-retracement-ar.json,fibonacci-retracement,AR,تصحيح فيبوناتشي,1949,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fibonacci-retracement-cn.json,fibonacci-retracement,CN,斐波那契回撤 (Fibonacci Retracement),824,6,"geopolitics, macro, quant, technical, policy, tech",True,True
fibonacci-retracement-en.json,fibonacci-retracement,EN,Fibonacci Retracement,2031,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fibonacci-retracement-es.json,fibonacci-retracement,ES,Retroceso de Fibonacci,2416,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fibonacci-retracement-hi.json,fibonacci-retracement,HI,फाइबोनैचि रिट्रेसमेंट (Fibonacci Retracement),2344,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fibonacci-retracement-id.json,fibonacci-retracement,ID,Fibonacci Retracement,2276,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fibonacci-retracement-jp.json,fibonacci-retracement,JP,フィボナッチ・リトレースメント,1164,6,"geopolitics, macro, quant, technical, policy, tech",True,True
fractals-ar.json,fractals,AR,فركتلات ويليامز,1851,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fractals-cn.json,fractals,CN,威廉分形 (Fractals),760,6,"geopolitics, macro, quant, technical, policy, tech",True,True
fractals-de.json,fractals,DE,Fraktale (Williams Fractals),5351,6,"geopolitics, macro, tech, policy, quant, technical",True,False
fractals-en.json,fractals,EN,Williams Fractals,2102,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fractals-es.json,fractals,ES,Fractales de Williams,2443,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fractals-fr.json,fractals,FR,Fractales (Fractales de Williams),4911,6,"geopolitics, macro, tech, policy, quant, technical",True,False
fractals-hi.json,fractals,HI,विलियम्स फ्रैक्टल्स (Williams Fractals),2366,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fractals-id.json,fractals,ID,Fraktal Williams (Fractals),2336,6,"geopolitics, macro, quant, technical, policy, tech",True,False
fractals-jp.json,fractals,JP,ウィリアムズ・フラクタル,1149,6,"geopolitics, macro, quant, technical, policy, tech",True,True
ftse-100-en.json,ftse-100,EN,FTSE 100 (UK),1791,6,"geopolitics, macro, quant, technical, policy, tech",True,False
ftse-100-jp.json,ftse-100,JP,FTSE 100 (UK),884,6,"geopolitics, macro, quant, technical, policy, tech",True,True
gdp-cn.json,gdp,CN,国内生产总值 (GDP),1430,6,"geopolitics, macro, tech, policy, quant, technical",True,True
gdp-jp.json,gdp,JP,国内総生産 (GDP),1820,6,"geopolitics, macro, tech, policy, quant, technical",True,False
genius-bull-market-ar.json,genius-bull-market,AR,لا تخلط بين العقول والسوق الصاعد (Don't Confuse Brains),2195,6,"geopolitics, macro, quant, technical, policy, tech",True,False
genius-bull-market-cn.json,genius-bull-market,CN,不要把头脑与牛市混为一谈 (Don't Confuse Brains),867,6,"geopolitics, macro, quant, technical, policy, tech",True,True
genius-bull-market-en.json,genius-bull-market,EN,Don't Confuse Brains with a Bull Market,2440,6,"geopolitics, macro, quant, technical, policy, tech",True,False
genius-bull-market-es.json,genius-bull-market,ES,No confundas el cerebro con un mercado alcista,2812,6,"geopolitics, macro, quant, technical, policy, tech",True,False
genius-bull-market-hi.json,genius-bull-market,HI,बुल मार्केट के साथ दिमाग को भ्रमित न करें (Don't Confuse Brains),2664,6,"geopolitics, macro, quant, technical, policy, tech",True,False
genius-bull-market-id.json,genius-bull-market,ID,Jangan Bingung Otak dengan Pasar Bull (Don't Confuse Brains),2711,6,"geopolitics, macro, quant, technical, policy, tech",True,False
genius-bull-market-jp.json,genius-bull-market,JP,自分の頭脳と強気相場を混同してはならない (Don't Confuse Brains),1250,6,"geopolitics, macro, quant, technical, policy, tech",True,True
global-reit-en.json,global-reit,EN,Global REITs,1485,6,"macro, policy, tech, geopolitics, quant, technical",True,True
global-reit-jp.json,global-reit,JP,グローバルREIT (不動産投資信託),983,6,"macro, policy, tech, geopolitics, quant, technical",True,True
gms-score-ar.json,gms-score,AR,درجة GMS (النتيجة الكلية للإشارة العالمية),2477,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gms-score-cn.json,gms-score,CN,GMS得分 (Global Macro Signal Score),936,6,"geopolitics, macro, quant, technical, policy, tech",True,True
gms-score-de.json,gms-score,DE,GMS Score,6262,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gms-score-en.json,gms-score,EN,GMS Score,2715,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gms-score-es.json,gms-score,ES,Puntaje GMS (Global Macro Signal Score),3199,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gms-score-fr.json,gms-score,FR,GMS Score,5252,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gms-score-hi.json,gms-score,HI,GMS स्कोर (Global Macro Signal Score),2951,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gms-score-id.json,gms-score,ID,Skor GMS (Global Macro Signal Score),2835,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gms-score-jp.json,gms-score,JP,GMSスコア (Global Macro Signal Score),1387,6,"geopolitics, macro, quant, technical, policy, tech",True,True
gold-en.json,gold,EN,GOLD (Digital & Physical),1968,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gold-jp.json,gold,JP,金 (安全資産 / 貨幣のアンカー),930,6,"geopolitics, macro, policy, quant, tech, technical",True,True
gold-price-ar.json,gold-price,AR,سعر الذهب,1732,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gold-price-cn.json,gold-price,CN,黄金价格 (Gold Price),695,6,"geopolitics, macro, quant, technical, policy, tech",True,True
gold-price-en.json,gold-price,EN,Gold Price,1938,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gold-price-es.json,gold-price,ES,Precio del Oro,2213,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gold-price-hi.json,gold-price,HI,सोने की कीमत (Gold Price),1995,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gold-price-id.json,gold-price,ID,Harga Emas,2150,6,"geopolitics, macro, quant, technical, policy, tech",True,False
gold-price-jp.json,gold-price,JP,金価格 (Gold Price),1031,6,"geopolitics, macro, quant, technical, policy, tech",True,True
good-company-stock-ar.json,good-company-stock,AR,من الأفضل امتلاك شركة جيدة بسعر عادل (Good Company),2237,7,"geopolitics, macro, quant, technical, policy, tech, gms_conclusion",True,False
good-company-stock-cn.json,good-company-stock,CN,以合理的价格拥有一家好公司，胜过以好的价格拥有一家普通公司 (Good Company),933,6,"geopolitics, macro, quant, technical, policy, tech",True,True
good-company-stock-en.json,good-company-stock,EN,Better to Own a Good Company at a Fair Price,2462,6,"geopolitics, macro, quant, technical, policy, tech",True,False
good-company-stock-es.json,good-company-stock,ES,Mejor poseer una buena compañía a un precio justo,2805,6,"geopolitics, macro, quant, technical, policy, tech",True,False
good-company-stock-hi.json,good-company-stock,HI,उचित मूल्य पर एक अच्छी कंपनी का मालिक होना बेहतर है (Good Company),2533,6,"geopolitics, macro, quant, technical, policy, tech",True,False
good-company-stock-id.json,good-company-stock,ID,Lebih baik memiliki perusahaan yang baik dengan harga yang wajar (Good Company),2912,6,"geopolitics, macro, quant, technical, policy, tech",True,False
